text,label
"Job Title: Cloud Engineer | Education: M.Tech Computer Science | Experience: 1 years at Microsoft India | Skills: grafana, traefik, monitoring, high availability, disaster recovery, ansible, load balancing, service mesh, azure, gitops, tracing, prometheus, elk stack, sli, chef, gitlab ci, logging, consul | Summary: Published research paper on chef optimization techniques. Conducted code reviews for grafana and sli implementations. Implemented service mesh solutions to improve system performance by 40%. Led a team of 5 engineers to deliver tracing projects on time. Wrote unit tests and integration tests for azure modules.",devops
"Job Title: iOS Developer | Education: MCA | Experience: 7 years at TechCorp India | Skills: dart, kotlin, xcode, java, xamarin, google play, uikit, retrofit, spm, sqlite, fastlane, alamofire, capacitor, flutter, okhttp, jetpack compose, android | Summary: Contributed to open-source android projects on GitHub. Migrated legacy systems to modern google play architecture using spm. Automated google play processes saving 20 hours of manual work weekly. Optimized okhttp workflows reducing latency by 60% using xcode.",mobile
"Job Title: Machine Learning Engineer | Education: B.Sc Statistics | Experience: 3 years at Microsoft India | Skills: hyperparameter tuning, dimensionality reduction, classification, mlflow, scikit-learn, huggingface, xgboost, pca, bert, catboost | Summary: Contributed to open-source xgboost projects on GitHub. Developed and maintained pca applications using huggingface and bert. Contributed to open-source pca projects on GitHub. Published research paper on classification optimization techniques. Implemented mlflow solutions to improve system performance by 40%.",machine_learning
"Job Title: Cloud Security Engineer | Education: B.E Electronics | Experience: 10 years at Amazon India | Skills: ldap, splunk, iso 27001, bash scripting, ids, burp suite, ips, zero trust, aws security | Summary: Built scalable zero trust pipelines with ips achieving 99.9% uptime. Integrated aws security with zero trust for seamless data flow. Contributed to open-source burp suite projects on GitHub. Conducted code reviews for aws security and ips implementations.",cybersecurity
"Job Title: Backend Developer | Education: B.E Software Engineering | Experience: 3 years at Zomato | Skills: ansible, c#, aws, express.js, ruby, python, redis, microservices, fastapi, rust, docker, linux | Summary: Collaborated with cross-functional teams on rust and c# solutions. Contributed to open-source microservices projects on GitHub. Automated redis processes saving 20 hours of manual work weekly. Developed and maintained python applications using docker and redis. Led a team of 5 engineers to deliver ruby projects on time.",backend
"Job Title: Web Developer | Education: B.Tech Information Technology | Experience: 3 years at Flipkart | Skills: service worker, three.js, prettier, websockets, babel, less, react query, svelte, graphql, code splitting, wcag, adobe xd | Summary: Designed and deployed babel infrastructure using svelte. Integrated adobe xd with three.js for seamless data flow. Conducted code reviews for adobe xd and graphql implementations. Contributed to open-source websockets projects on GitHub. Implemented websockets solutions to improve system performance by 40%.",frontend
"Job Title: Web Developer | Education: BCA | Experience: 3 years at InMobi | Skills: oauth, vite, agile, angular, javascript, vue.js, express.js, rest api, jwt | Summary: Developed and maintained express.js applications using jwt and agile. Published research paper on agile optimization techniques. Migrated legacy systems to modern vue.js architecture using express.js. Designed and deployed vite infrastructure using oauth.",fullstack
"Job Title: Analytics Engineer | Education: B.Tech Information Technology | Experience: 6 years at IBM India | Skills: bigquery, nifi, synapse, hdfs, tableau, beam, metabase, apache spark, elasticsearch, sql | Summary: Collaborated with cross-functional teams on nifi and synapse solutions. Optimized sql workflows reducing latency by 60% using apache spark. Contributed to open-source synapse projects on GitHub. Migrated legacy systems to modern apache spark architecture using metabase. Developed and maintained elasticsearch applications using hdfs and elasticsearch.",data_engineering
"Job Title: NLP Engineer | Education: M.Tech Artificial Intelligence | Experience: 9 years at Sigmoid | Skills: opencv, umap, numpy, rnn, mlflow, clustering, nlp, jupyter | Summary: Achieved mlflow certification and applied it in production environments. Migrated legacy systems to modern rnn architecture using rnn. Automated rnn processes saving 20 hours of manual work weekly. Implemented nlp solutions to improve system performance by 40%.",machine_learning
"Job Title: Software Engineer | Education: MCA | Experience: 7 years at Sigmoid | Skills: stripe api, flask, ci/cd, tailwind css, payment integration, react, typescript, redis, mongodb, javascript, angular, postgresql, agile, cypress, meilisearch, rest api, jest, express.js | Summary: Developed and maintained payment integration applications using meilisearch and tailwind css. Integrated express.js with react for seamless data flow. Collaborated with cross-functional teams on express.js and express.js solutions. Published research paper on meilisearch optimization techniques.",fullstack
"Job Title: MERN Stack Developer | Education: B.Tech Computer Science | Experience: 4 years at Accenture | Skills: graphql, next.js, github, django, websockets, vue.js, redis, webpack | Summary: Achieved next.js certification and applied it in production environments. Migrated legacy systems to modern redis architecture using django. Collaborated with cross-functional teams on websockets and github solutions.",fullstack
"Job Title: MEAN Stack Developer | Education: B.Sc Computer Science | Experience: 9 years at Flipkart | Skills: nginx, express.js, docker, mongodb, github, jest, tailwind css, websockets, mysql, cypress, javascript | Summary: Led a team of 5 engineers to deliver tailwind css projects on time. Conducted code reviews for docker and nginx implementations. Automated jest processes saving 20 hours of manual work weekly.",fullstack
"Job Title: Information Security Engineer | Education: B.E Electronics | Experience: 10 years at Sigmoid | Skills: vulnerability assessment, digital forensics, hipaa, gdpr, azure security, vpn, python scripting, kali linux, malware analysis, burp suite | Summary: Developed and maintained gdpr applications using hipaa and python scripting. Published research paper on azure security optimization techniques. Designed and deployed burp suite infrastructure using python scripting.",cybersecurity
"Job Title: MEAN Stack Developer | Education: MCA | Experience: 8 years at Freshworks | Skills: redis, aws, tailwind css, meilisearch, mysql, webpack, react, vite, typescript | Summary: Integrated meilisearch with meilisearch for seamless data flow. Contributed to open-source redis projects on GitHub. Led a team of 5 engineers to deliver tailwind css projects on time. Published research paper on typescript optimization techniques. Achieved redis certification and applied it in production environments.",fullstack
"Job Title: UI/UX Developer | Education: BCA | Experience: 3 years at Fractal Analytics | Skills: svelte, rollup, sass, responsive design, cypress, service worker, prettier, progressive web app, react testing library | Summary: Published research paper on svelte optimization techniques. Achieved sass certification and applied it in production environments. Contributed to open-source svelte projects on GitHub.",frontend
"Job Title: Data Engineer | Education: MBA Analytics | Experience: 5 years at Cognizant | Skills: kafka, data quality, delta lake, data modeling, s3, kibana, databricks, avro, orc, hadoop, tableau, dbt, prefect, hdfs, iceberg, sql | Summary: Automated kibana processes saving 20 hours of manual work weekly. Implemented avro solutions to improve system performance by 40%. Automated avro processes saving 20 hours of manual work weekly.",data_engineering
"Job Title: Product Engineer | Education: B.Sc Computer Science | Experience: 7 years at Wipro | Skills: ci/cd, stripe api, mysql, mongodb, agile, redis, bash, next.js, github, angular, payment integration, python, aws, typescript, oauth, rest api, html, cypress | Summary: Conducted code reviews for agile and ci/cd implementations. Achieved cypress certification and applied it in production environments. Automated rest api processes saving 20 hours of manual work weekly.",fullstack
